Epoch 8: pi_loss 0.4212, v_loss 0.1822
Epoch 9: pi_loss 0.4164, v_loss 0.1801
Epoch 10: pi_loss 0.4105, v_loss 0.1786
Epoch 1: pi_loss 0.8983, v_loss 0.3380
Epoch 2: pi_loss 0.6691, v_loss 0.2535
Epoch 3: pi_loss 0.5445, v_loss 0.2233
Epoch 4: pi_loss 0.4905, v_loss 0.2096
Epoch 5: pi_loss 0.4650, v_loss 0.2016
Epoch 6: pi_loss 0.4501, v_loss 0.1971
Epoch 7: pi_loss 0.4393, v_loss 0.1927
Epoch 8: pi_loss 0.4313, v_loss 0.1900
Epoch 9: pi_loss 0.4245, v_loss 0.1875
Epoch 10: pi_loss 0.4166, v_loss 0.1856
Epoch 1: pi_loss 0.5588, v_loss 0.2291
Epoch 2: pi_loss 0.4575, v_loss 0.2046
Epoch 3: pi_loss 0.4279, v_loss 0.1959
Epoch 4: pi_loss 0.4167, v_loss 0.1901
Epoch 5: pi_loss 0.4095, v_loss 0.1869
Epoch 6: pi_loss 0.4038, v_loss 0.1842
Epoch 7: pi_loss 0.3999, v_loss 0.1822
Epoch 8: pi_loss 0.3956, v_loss 0.1799
Epoch 9: pi_loss 0.3931, v_loss 0.1790
Epoch 10: pi_loss 0.3886, v_loss 0.1775
Epoch 1: pi_loss 0.6814, v_loss 0.2680
Epoch 2: pi_loss 0.5216, v_loss 0.2219
Epoch 3: pi_loss 0.4591, v_loss 0.2062
Epoch 4: pi_loss 0.4367, v_loss 0.1981
Epoch 5: pi_loss 0.4243, v_loss 0.1930
Epoch 6: pi_loss 0.4160, v_loss 0.1895
Epoch 7: pi_loss 0.4104, v_loss 0.1864
Epoch 8: pi_loss 0.4052, v_loss 0.1842
Epoch 9: pi_loss 0.4011, v_loss 0.1820
Epoch 10: pi_loss 0.3967, v_loss 0.1804
Epoch 1: pi_loss 0.5422, v_loss 0.2206
Epoch 2: pi_loss 0.4405, v_loss 0.1974
Epoch 3: pi_loss 0.4113, v_loss 0.1889
Epoch 4: pi_loss 0.4012, v_loss 0.1839
Epoch 5: pi_loss 0.3958, v_loss 0.1806
Epoch 6: pi_loss 0.3918, v_loss 0.1784
Epoch 7: pi_loss 0.3872, v_loss 0.1772
Epoch 8: pi_loss 0.3841, v_loss 0.1757
Epoch 9: pi_loss 0.3809, v_loss 0.1741
Epoch 10: pi_loss 0.3782, v_loss 0.1729
Epoch 1: pi_loss 0.6655, v_loss 0.2596
Epoch 2: pi_loss 0.5052, v_loss 0.2147
Epoch 3: pi_loss 0.4423, v_loss 0.1990
Epoch 4: pi_loss 0.4226, v_loss 0.1918
Epoch 5: pi_loss 0.4107, v_loss 0.1871
Epoch 6: pi_loss 0.4043, v_loss 0.1839
Epoch 7: pi_loss 0.3987, v_loss 0.1818
Epoch 8: pi_loss 0.3939, v_loss 0.1796
Epoch 9: pi_loss 0.3897, v_loss 0.1784
Epoch 10: pi_loss 0.3874, v_loss 0.1768
Epoch 1: pi_loss 0.5297, v_loss 0.2199
Epoch 2: pi_loss 0.4283, v_loss 0.1947
Epoch 3: pi_loss 0.4009, v_loss 0.1858
Epoch 4: pi_loss 0.3909, v_loss 0.1818
Epoch 5: pi_loss 0.3860, v_loss 0.1783
Epoch 6: pi_loss 0.3823, v_loss 0.1764
Epoch 7: pi_loss 0.3802, v_loss 0.1745
Epoch 8: pi_loss 0.3766, v_loss 0.1732
Epoch 9: pi_loss 0.3736, v_loss 0.1723
Epoch 10: pi_loss 0.3721, v_loss 0.1713
Epoch 1: pi_loss 0.6493, v_loss 0.2620
Epoch 2: pi_loss 0.4902, v_loss 0.2138
Epoch 3: pi_loss 0.4302, v_loss 0.1979
Epoch 4: pi_loss 0.4105, v_loss 0.1898
Epoch 5: pi_loss 0.4006, v_loss 0.1853
Epoch 6: pi_loss 0.3946, v_loss 0.1818
Epoch 7: pi_loss 0.3894, v_loss 0.1795
Epoch 8: pi_loss 0.3857, v_loss 0.1779
Epoch 9: pi_loss 0.3815, v_loss 0.1755
Epoch 10: pi_loss 0.3788, v_loss 0.1744
Epoch 1: pi_loss 0.5233, v_loss 0.2143
Epoch 2: pi_loss 0.4208, v_loss 0.1925
Epoch 3: pi_loss 0.3913, v_loss 0.1841
Epoch 4: pi_loss 0.3821, v_loss 0.1792
Epoch 5: pi_loss 0.3770, v_loss 0.1771
Epoch 6: pi_loss 0.3749, v_loss 0.1744
Epoch 7: pi_loss 0.3710, v_loss 0.1733
Epoch 8: pi_loss 0.3691, v_loss 0.1719
Epoch 9: pi_loss 0.3664, v_loss 0.1709
Epoch 10: pi_loss 0.3649, v_loss 0.1699
Epoch 1: pi_loss 0.6447, v_loss 0.2587
Epoch 2: pi_loss 0.4831, v_loss 0.2119
Epoch 3: pi_loss 0.4197, v_loss 0.1967
Epoch 4: pi_loss 0.4001, v_loss 0.1890
Epoch 5: pi_loss 0.3905, v_loss 0.1844
Epoch 6: pi_loss 0.3848, v_loss 0.1820
Epoch 7: pi_loss 0.3807, v_loss 0.1792
Epoch 8: pi_loss 0.3767, v_loss 0.1774
Epoch 9: pi_loss 0.3735, v_loss 0.1754
Epoch 10: pi_loss 0.3703, v_loss 0.1743
Epoch 1: pi_loss 0.7550, v_loss 0.2949
Epoch 2: pi_loss 0.5506, v_loss 0.2288
Epoch 3: pi_loss 0.4553, v_loss 0.2068
Epoch 4: pi_loss 0.4197, v_loss 0.1971
Epoch 5: pi_loss 0.4054, v_loss 0.1913
Epoch 6: pi_loss 0.3961, v_loss 0.1880
Epoch 7: pi_loss 0.3901, v_loss 0.1843
Epoch 8: pi_loss 0.3853, v_loss 0.1824
Epoch 9: pi_loss 0.3804, v_loss 0.1800
Epoch 10: pi_loss 0.3771, v_loss 0.1788
Epoch 1: pi_loss 0.5199, v_loss 0.2196
Epoch 2: pi_loss 0.4171, v_loss 0.1963
Epoch 3: pi_loss 0.3883, v_loss 0.1874
Epoch 4: pi_loss 0.3796, v_loss 0.1824
Epoch 5: pi_loss 0.3755, v_loss 0.1797
Epoch 6: pi_loss 0.3709, v_loss 0.1768
Epoch 7: pi_loss 0.3679, v_loss 0.1756
Epoch 8: pi_loss 0.3661, v_loss 0.1746
Epoch 9: pi_loss 0.3635, v_loss 0.1730
Epoch 10: pi_loss 0.3614, v_loss 0.1719
Epoch 1: pi_loss 0.6394, v_loss 0.2626
Epoch 2: pi_loss 0.4784, v_loss 0.2145
Epoch 3: pi_loss 0.4168, v_loss 0.1986
Epoch 4: pi_loss 0.3966, v_loss 0.1909
Epoch 5: pi_loss 0.3863, v_loss 0.1860
Epoch 6: pi_loss 0.3807, v_loss 0.1822
Epoch 7: pi_loss 0.3770, v_loss 0.1799
Epoch 8: pi_loss 0.3736, v_loss 0.1778
Epoch 9: pi_loss 0.3704, v_loss 0.1769
Epoch 10: pi_loss 0.3666, v_loss 0.1753
Epoch 1: pi_loss 0.5114, v_loss 0.2146
Epoch 2: pi_loss 0.4077, v_loss 0.1917
Epoch 3: pi_loss 0.3796, v_loss 0.1831
Epoch 4: pi_loss 0.3715, v_loss 0.1783
Epoch 5: pi_loss 0.3670, v_loss 0.1756
Epoch 6: pi_loss 0.3635, v_loss 0.1741
Epoch 7: pi_loss 0.3607, v_loss 0.1719
Epoch 8: pi_loss 0.3591, v_loss 0.1712
Epoch 9: pi_loss 0.3565, v_loss 0.1698
Epoch 10: pi_loss 0.3553, v_loss 0.1690
Epoch 1: pi_loss 0.6336, v_loss 0.2595
Epoch 2: pi_loss 0.4694, v_loss 0.2121
Epoch 3: pi_loss 0.4067, v_loss 0.1963
Epoch 4: pi_loss 0.3873, v_loss 0.1885
Epoch 5: pi_loss 0.3786, v_loss 0.1834
Epoch 6: pi_loss 0.3739, v_loss 0.1800
Epoch 7: pi_loss 0.3691, v_loss 0.1784
Epoch 8: pi_loss 0.3667, v_loss 0.1762
Epoch 9: pi_loss 0.3629, v_loss 0.1749
Epoch 10: pi_loss 0.3605, v_loss 0.1734
Epoch 1: pi_loss 0.5034, v_loss 0.2180
Epoch 2: pi_loss 0.4011, v_loss 0.1934
Epoch 3: pi_loss 0.3717, v_loss 0.1848
Epoch 4: pi_loss 0.3642, v_loss 0.1804
Epoch 5: pi_loss 0.3601, v_loss 0.1771
Epoch 6: pi_loss 0.3576, v_loss 0.1746
Epoch 7: pi_loss 0.3553, v_loss 0.1732
Epoch 8: pi_loss 0.3534, v_loss 0.1715
Epoch 9: pi_loss 0.3508, v_loss 0.1709
Epoch 10: pi_loss 0.3489, v_loss 0.1690
Epoch 1: pi_loss 0.6231, v_loss 0.2568
Epoch 2: pi_loss 0.4621, v_loss 0.2108
Epoch 3: pi_loss 0.4006, v_loss 0.1955
Epoch 4: pi_loss 0.3795, v_loss 0.1881
Epoch 5: pi_loss 0.3728, v_loss 0.1833
Epoch 6: pi_loss 0.3678, v_loss 0.1804
Epoch 7: pi_loss 0.3632, v_loss 0.1784
Epoch 8: pi_loss 0.3599, v_loss 0.1765
Epoch 9: pi_loss 0.3578, v_loss 0.1749
Epoch 10: pi_loss 0.3550, v_loss 0.1736
Epoch 1: pi_loss 0.7291, v_loss 0.2938
Epoch 2: pi_loss 0.5262, v_loss 0.2267
Epoch 3: pi_loss 0.4315, v_loss 0.2047
Epoch 4: pi_loss 0.3992, v_loss 0.1953
Epoch 5: pi_loss 0.3857, v_loss 0.1897
Epoch 6: pi_loss 0.3772, v_loss 0.1855
Epoch 7: pi_loss 0.3729, v_loss 0.1827
Epoch 8: pi_loss 0.3681, v_loss 0.1801
Epoch 9: pi_loss 0.3650, v_loss 0.1786
Epoch 10: pi_loss 0.3622, v_loss 0.1763
Epoch 1: pi_loss 0.8291, v_loss 0.3316
Epoch 2: pi_loss 0.5915, v_loss 0.2452
Epoch 3: pi_loss 0.4667, v_loss 0.2165
Epoch 4: pi_loss 0.4191, v_loss 0.2033
Epoch 5: pi_loss 0.3996, v_loss 0.1961
Epoch 6: pi_loss 0.3885, v_loss 0.1915
Epoch 7: pi_loss 0.3817, v_loss 0.1875
Epoch 8: pi_loss 0.3767, v_loss 0.1849
Epoch 9: pi_loss 0.3720, v_loss 0.1821
Epoch 10: pi_loss 0.3688, v_loss 0.1802
Epoch 1: pi_loss 0.5079, v_loss 0.2228
Epoch 2: pi_loss 0.4063, v_loss 0.1984
Epoch 3: pi_loss 0.3784, v_loss 0.1897
Epoch 4: pi_loss 0.3685, v_loss 0.1849
Epoch 5: pi_loss 0.3643, v_loss 0.1814
Epoch 6: pi_loss 0.3615, v_loss 0.1788
Epoch 7: pi_loss 0.3586, v_loss 0.1771
Epoch 8: pi_loss 0.3557, v_loss 0.1757
Epoch 9: pi_loss 0.3541, v_loss 0.1747
Epoch 10: pi_loss 0.3515, v_loss 0.1733
Epoch 1: pi_loss 0.6281, v_loss 0.2663
Epoch 2: pi_loss 0.4653, v_loss 0.2188
