Epoch 10: pi_loss 0.4896, v_loss 0.3339
Epoch 1: pi_loss 0.6203, v_loss 0.3951
Epoch 2: pi_loss 0.5534, v_loss 0.3606
Epoch 3: pi_loss 0.5256, v_loss 0.3488
Epoch 4: pi_loss 0.5142, v_loss 0.3435
Epoch 5: pi_loss 0.5078, v_loss 0.3400
Epoch 6: pi_loss 0.5036, v_loss 0.3384
Epoch 7: pi_loss 0.5005, v_loss 0.3367
Epoch 8: pi_loss 0.4978, v_loss 0.3358
Epoch 9: pi_loss 0.4956, v_loss 0.3347
Epoch 10: pi_loss 0.4939, v_loss 0.3338
Epoch 1: pi_loss 0.6728, v_loss 0.4234
Epoch 2: pi_loss 0.5828, v_loss 0.3725
Epoch 3: pi_loss 0.5422, v_loss 0.3554
Epoch 4: pi_loss 0.5238, v_loss 0.3475
Epoch 5: pi_loss 0.5149, v_loss 0.3433
Epoch 6: pi_loss 0.5092, v_loss 0.3406
Epoch 7: pi_loss 0.5043, v_loss 0.3380
Epoch 8: pi_loss 0.5019, v_loss 0.3367
